ID_TA,Cuisine Style
d12697222,"[['The fries are super crunchy and tasty, not oily at all. There is a big variety of sauces you can add. By far the most delicious chips in town.\n\nThe only negative I have to say is that the man that makes the fries was...not very kind, he was bossy and not friendly at all.More', 'Conveniently located in a picturesque bridge house, not far from a large highschool, so expect plenty kids over lunch time. Prices are a bit stiff, but that doesn\'t diminish the enjoyment of freshly fried potato fries (or ""frietjes"" or ""patat""). With some mayo on the...side, down the hatch. Mind the impertinent birds pecking away around your feet.More', 'Delicious fries, not drowned in oil. Really the best. You need to try them with the truffle mayonaise or the typical dutch Sate saus (peanut sauce).'], ['June 29, 2020', 'December 10, 2019', 'June 25, 2019']]"
d5811130,"[[], []]"
d6704316,"[[],[]]"
d4799450,"[[],[]]"
d7695259,"[[], []]"
d12987928,"[[""worst poke bowl I had in my life. Very poor on the ingredients and the guy told me if you don't like it don't take it."", ""Today we went to eat some poke for lunch in this restaurant, and it was just great! Even though it was full, our food came just in time and it was delicious. The personal was really kind and efficient, we'll definitely go back!"", 'The food is is fresh!!!!! I am so happy I was able to find a poke place with such great options. Nice change from the usual cuisine here. Staff is extremely accommodating and prices are fair. I will definitely be back'], ['October 5, 2020', 'February 20, 2020', 'January 9, 2020']]"
d2703121,"[[],[]]"
d7123596,"[[],[]]"
d8755466,"[['Fancy restaurant in the mountain with one of the best local food, at very good prices!!! Excellent service, and a really nice view!!! If you come to Les Franqueses del Vallès, East Vallès in Catalonia, you can’t miss this place!!!', 'Excellent environment, excellent kitchen, excellent attention... lovely place!!! In other words..., if you want to experiment real local kitchen, you have to visit this beautiful restaurant !!!'], ['January 27, 2019', 'November 6, 2018']]"
d12175666,"[[], []]"
d12211865,"[[],[]]"
d13094271,"[[''], ['January 3, 2018']]"
d4455794,"[[],[]]"
d11769324,"[[],[]]"
d12059608,"[[],[]]"
d2720983,"[[],[]]"
d10631622,"[[],[]]"
d8370651,"[[],[]]"
d8068552,"[[],[]]"
d12073121,"[[],[]]"
d7174418,"[[],[]]"
d11626474,"[[],[]]"
d7138800,"[[],[]]"
d2543780,"[[],[]]"
d13164810,"[[],[]]"
d8742716,"[['Had breakfast here, real Italian bakery atmosphere, lot of choices, moderate price, tasty pastries. Two small “pizza” (some sort of small breakfast style), two croissants and a cappuccino costs 6€'], ['September 15, 2018']]"
d13197317,"[[],[]]"
d7360618,"[[],[]]"
d5795153,"[[],[]]"
d997823,"[['I would advise a good look round its a very  interesting place to visit, great atmosphere in the evenings. Plus some great little bars and Tapas places .'], ['July 7, 2018']]"
d11966514,"[['This restaurant employees refugees. So in addition to eat really good food from around the whole (Yassa is delicious and the Madagassisches Curry definitely worth a try!), you will also help people.\nThe space is well organised, really beautiful with nice art shared on the...wall, service is quick and price are cheap. You should try and discover new flavour.\n\nThey have also a nice selection of homemade cakes, perfect for breakfast.More'], ['June 5, 2018']]"
d10805743,"[[],[]]"
d6720272,"[[],[]]"
d8340828,"[[],[]]"
d11793284,"[[], []]"
d6890507,"[[], []]"
d5854820,"[[],[]]"
d9984038,"[[], []]"
d7124410,"[[],[]]"
d3699241,"[[],[]]"
d10746369,"[[], []]"
d10816049,"[[], []]"
d8390631,"[[''], ['September 9, 2015']]"
d5015935,"[[],[]]"
d5426824,"[[],[]]"
d3410947,"[[],[]]"
d9748695,"[[], []]"
d5452873,"[[],[]]"
d991378,"[[], []]"
d2365841,"[['This is our favourite place since at least 15 years. Value is excellent, quality is very stable over years. Rice in sushi is good,  close to a good real japanese restaurant in Japan. Nigiri fish pieces are good sized. Sashimi is small, but you can...order again and be satisfied. The ""new style"" sushi (Brazilian style, mayonnaise etc) are frankly disappointing, but heck who cares ? There is still a lot to enjoy. Service attentive. Owners are nice. In summer, they have outdoor tables (in parking lot under canopy), which makes dining really cool.More'], ['August 19, 2017']]"
d4523192,"[['Great hidden gem! A bit out of the city but definitely worth it! \nMy parents are both Portuguese and when we use to go there every year to see the family, I’ve always remembered the traditional tastes and smell of the food, the way waiters...and waitresses are so lovely, the local wine, the gums right next to the till, the news on tv playing and some local elders enjoy a sip of aguardiente smoking a cigarette inside (not allowed anymore obviously). \nWell this place gathers everything that I love about my motherland! So much souvenirs and nice traditions! \nThank you Moreira, Gonçalo and Hugo (other colleagues to! Thanks for a great service and cooking 👌\nDon’t hesitate! Go!More'], ['August 7, 2019']]"
d6674636,"[[],[]]"
d1319946,"[[],[]]"
d11857854,"[[],[]]"
d9876864,"[[],[]]"
d8533299,"[[],[]]"
d3833091,"[[],[]]"
d10480669,"[[],[]]"
d3620127,"[[],[]]"
d13198239,"[[],[]]"
d11502865,"[['Wonderful neighborhood bar and restaurant run by a wonderful young couple.  The food is terrific!  Best steak we ate in France!  Good prices too and good Happy Hour!'], ['August 15, 2017']]"
d12921972,"[['Amazing food and amazing hosts!!! Unforgettable place. When we next time in Barcelona, we will definitely visit again!!!!', 'Pop in with my wife for a quick bite to eat. Food was fantastic, beer was very cold and the service was very good.\n\nWould recommend!'], ['February 1, 2019', 'September 27, 2018']]"
d8297228,"[[],[]]"
d12147690,"[['Perfect little Italian eatery ! Very nice welcome, busy but decent waiting times. Very tasty dishes, good bread aside.  All sorts of pasta and «\xa0escalopes\xa0».'], ['January 9, 2020']]"
d6919510,"[[],[]]"
d12709464,"[[],[]]"
d12330060,"[['This place is incomparable-- they make the best coffee in Prague, as well as the tastiest panini and cakes.  The owner is a fantastic cook, and although the menu is limited, the quality is always superb.  The service is wonderful-- polite, friendly and efficient.  They...speak some English and take credit cards.More'], ['December 12, 2018']]"
d10794397,"[[],[]]"
d12188812,"[[],[]]"
d8518306,"[[],[]]"
d10288705,"[[], []]"
d4771928,"[[],[]]"
d8262987,"[[],[]]"
d9609663,"[[],[]]"
d5852113,"[[],[]]"
d7123287,"[[],[]]"
d7083169,"[[],[]]"
d12541465,"[['We go there every saturday morning to enjoy the best turkish breakfast in town! Pastirma omlette with a fresh sesame-ring or soft white bread and a pomegrenate-juice an of course a glass of çay. The owner is a kind hearted young turkish man called „Okan“...who has always a smile in his face. We simply love it there 🇹🇷🇦🇹❤️More', 'Zeytin is one of the culinary secrets in Vienna. A traditional family from Turkey is responsible for the creation of exotic species with delightful flavors. You can observe two women cooking variety plates that are daily prepared. Also, the freshly brewing ground coffee is one...of the best ways to start the day. The owner is a young Turkish who receives you personally and offers excellent service and recommendations in English or German. The place is small but comfortable and faces the Karmelitermarket, one of the most beautiful markets in the city directly. Reservation is not possible, so it´s better to go at the opening time for breakfast, or just improvise and enjoy their coffee. \n\nIt is the place if you want to experience an excursion with an exotic brush or if you want to surprise someone with the best Turkish coffee in Wien.More'], ['November 30, 2018', 'July 28, 2018']]"
d10339570,"[[], []]"
d7691355,"[[],[]]"
d5852534,"[[],[]]"
d5520110,"[['Very delicious food! Restaurant is clean and with modern design. All foods we ordered are fresh prepared and tasty. Highly recommended!'], ['May 5, 2018']]"
d12603969,"[['the icecream and sorbet served here basically single-handedly made our trip to Vienna worth it. great food, great price!'], ['July 22, 2018']]"
d10462754,"[[],[]]"
d7056429,"[['If you want a traditional meal at an affordable price this is the place to go. Also in a quiet area, not touristic at all.'], ['October 7, 2018']]"
d6721857,"[[],[]]"
d1322101,"[[], []]"
d11845298,"[[""So much more than just a stellar butcher shop - from fresh bread to cheese to wines, Bottega Liberati's selection of curated, artisanal products is unmatched.""], ['September 3, 2018']]"
d3626515,"[[],[]]"
d8091895,"[[],[]]"
d1787835,"[[],[]]"
d8685190,"[[],[]]"
d12860819,"[[],[]]"
d8818074,"[[],[]]"
