,id,Cuisine Style
8121,d12653330,
8122,d5796715,
8123,d8048519,"Quick Bites,Healthy"
8124,d10481841,Vegetarian Friendly
8125,d10026623,"Peruvian,South American"
8126,d1342084,
8127,d5220188,
8128,d11660294,
8129,d5795235,Spanish
8130,d10843040,
8131,d2307390,
8132,d10693822,Spanish
8133,d8664466,
8134,d8386058,"Polish,European"
8135,d5122051,Chinese
8136,d8154698,French
8137,d796903,Wine Bar
8138,d11812540,
8139,d1343095,
8140,d4752046,Fast Food
8141,d5890482,"French,Belgian"
8142,d4550474,
8143,d2692165,"European,Portuguese"
8144,d5953104,
8145,d9696961,
8146,d12021020,"Italian,Pizza"
8147,d5815452,
8148,d8338269,
8149,d7133705,
8150,d10357352,
8151,d12324983,Italian
8152,d10593217,
8153,d9979910,"French,Belgian"
8154,d11957748,American
8155,d9856280,"International,Spanish"
8156,d5895096,Asian
8157,d5824810,
8158,d1093728,
8159,d4149308,
8160,d11872400,
8161,d8090119,
8162,d8809410,
8163,d11717116,"Bar,Cafe,Pub"
8164,d10124904,"Italian,Pizza,Vegetarian Friendly"
8165,d9808537,Fast Food
8166,d8068462,
8167,d10955680,"Brazilian,Latin,Barbecue"
8168,d10785924,
8169,d12322377,"Asian,Thai,Vegetarian Friendly"
8170,d11921785,"Steakhouse,Spanish"
8171,d5773760,"Austrian,Central European,Vegetarian Friendly"
8172,d10523634,Italian
8173,d12535694,
8174,d8434911,
8175,d6706687,
8176,d6180097,"Italian,Cafe"
8177,d8132624,"Japanese,Sushi,Asian"
8178,d4767654,"Bar,European,Pub"
8179,d5442944,"Latin,Spanish,South American"
8180,d1093070,
8181,d2194706,
8182,d10276562,Fast Food
8183,d5519500,Pizza
8184,d8291013,
8185,d5821512,
8186,d10786016,
8187,d5890682,"French,Cafe"
8188,d4461606,
8189,d9746789,
8190,d2232827,
8191,d12141580,"Italian,Pizza,Vegetarian Friendly"
8192,d11674439,
8193,d8412166,
8194,d9568003,Spanish
8195,d5965256,
8196,d10250682,"Quick Bites,Mexican,Fast Food"
8197,d2139211,
8198,d696297,
8199,d10528801,Cafe
8200,d7991982,"Italian,Pizza,Mediterranean"
8201,d10103140,"Quick Bites,Cafe,Vegetarian Friendly"
8202,d10022005,Cafe
8203,d8571966,"Italian,Wine Bar"
8204,d1035521,
8205,d8339589,
8206,d11911678,"Cafe,European"
8207,d8715516,
8208,d12074729,"Brew Pub,Bar,European"
8209,d1389578,
8210,d5870795,
8211,d12638627,"European,Portuguese"
8212,d2299244,
8213,d5986184,
8214,d2080457,"Belgian,Fast Food,European"
8215,d8494844,
8216,d12504057,
8217,d7074681,
8218,d12945000,"Dessert,British,Diner"
8219,d12557326,
8220,d4768263,
8221,d11880206,
8222,d5888160,
8223,d6673510,"Bar,Pub"
8224,d6715435,
8225,d8396917,"Bar,Pub"
8226,d8669565,
8227,d11786640,
8228,d11530259,"Seafood,Mediterranean,European"
8229,d5486895,Chinese
8230,d13007369,Cafe
8231,d8764521,"Cafe,Vegetarian Friendly,Vegan Options"
8232,d5561363,
8233,d10172946,"Chinese,Asian"
8234,d9853844,
8235,d12909690,
8236,d12255465,
8237,d5106382,
8238,d1337115,"Lebanese,Mediterranean,Middle Eastern"
8239,d875446,
8240,d12448512,"Mediterranean,European,Spanish"
8241,d10157231,British
8242,d12001591,
8243,d1092432,
8244,d10259391,
8245,d12252390,
8246,d11867679,
8247,d2093102,
8248,d1103553,"Cafe,International,Diner"
8249,d11688263,
8250,d7352982,
8251,d12950514,"Bar,Cafe,Pub"
8252,d12449571,"Seafood,Mediterranean"
8253,d740041,Vegetarian Friendly
8254,d12150318,"Italian,Pizza,Cafe"
8255,d10254296,Fast Food
8256,d8769459,"Chinese,Asian"
8257,d12067917,
8258,d5959831,"European,Portuguese"
8259,d10056344,"Vegetarian Friendly,Vegan Options"
8260,d1501587,
8261,d7615497,Portuguese
8262,d13003250,
8263,d8471710,"Bakeries,French,Cafe"
8264,d9744920,"Dessert,Cafe,European"
8265,d13313752,
8266,d12694064,"Seafood,Mediterranean,European"
8267,d12322040,
8268,d12679665,"Peruvian,Latin,Cafe"
8269,d8683943,
8270,d1336734,Bar
8271,d8703632,
8272,d1354453,
8273,d6494525,Italian
8274,d12652276,
8275,d7382802,"European,Deli,Grill"
8276,d5795086,"Mediterranean,Spanish,Vegetarian Friendly"
8277,d6426591,"Mediterranean,Spanish"
8278,d12843489,
8279,d12114022,"European,Portuguese,Wine Bar"
8280,d11500618,Italian
8281,d11881575,
8282,d10744724,
8283,d5432656,"Mediterranean,Spanish"
8284,d10820729,"Japanese,Sushi,Asian"
8285,d8526108,
8286,d12870153,Turkish
8287,d6162193,
8288,d8511849,"American,Fast Food,Vegetarian Friendly"
8289,d5887267,"Chinese,Asian,Shanghai"
8290,d4148638,"French,Belgian,European"
8291,d10778635,
8292,d1408549,
8293,d11711129,"Italian,Vegetarian Friendly"
8294,d1359322,"European,Central European,Vegetarian Friendly"
8295,d1035572,
8296,d5581136,Asian
8297,d5779846,
8298,d7591537,
8299,d5894060,"Fast Food,Turkish,Middle Eastern"
8300,d6681524,
8301,d12535586,
8302,d12006243,
8303,d5977461,
8304,d12187875,
8305,d10788056,"Fast Food,Middle Eastern,Vegetarian Friendly"
8306,d5849062,"Quick Bites,Italian,Pizza"
8307,d5861695,"Italian,Pizza"
8308,d6903131,
8309,d10666998,
8310,d7123346,
8311,d8860950,"Japanese,Sushi,Asian"
8312,d5509365,Fast Food
8313,d5936535,
8314,d9602026,
8315,d7108848,
8316,d940947,
8317,d8671301,"Pub,Gastropub"
8318,d782423,
8319,d13277444,"American,German,Fast Food"
8320,d5526542,"German,European"
8321,d9740205,
8322,d8521924,
8323,d4768054,
8324,d5811130,
8325,d733520,Quick Bites
8326,d11871056,"French,European"
8327,d12153735,
8328,d11787542,Cafe
8329,d7368863,"Barbecue,European,Portuguese"
8330,d8794658,
8331,d8755466,
8332,d1996650,German
8333,d12175666,
8334,d12175668,"Mediterranean,Middle Eastern,Vegetarian Friendly"
8335,d12211865,"Bakeries,Cafe,Deli"
8336,d8644204,
8337,d12059608,
8338,d5122206,
8339,d5852565,
8340,d12869413,
8341,d8068552,
8342,d8462257,
8343,d7791808,
8344,d12408500,
8345,d7174418,
8346,d11626474,
8347,d8742716,
8348,d12557770,"Chinese,Asian,Vietnamese"
8349,d13197317,
8350,d9714218,
8351,d5795153,
8352,d997823,
8353,d1367074,"German,Vegetarian Friendly,Vegan Options"
8354,d12243624,"Vegetarian Friendly,Vegan Options"
8355,d11652380,
8356,d8561373,"Cafe,Vegetarian Friendly"
8357,d12826080,"Bar,Cafe,Pub"
8358,d11966514,
8359,d10805743,Pizza
8360,d8697328,
8361,d6948145,
8362,d6720272,
8363,d8029222,Dessert
8364,d1235635,"Vegetarian Friendly,Vegan Options"
8365,d4970574,
8366,d8340828,Italian
8367,d11793284,
8368,d9743784,
8369,d8512936,"Vegetarian Friendly,Vegan Options"
8370,d5854820,"Bar,Cafe,Pub,Gastropub"
8371,d12223211,"Asian,Vietnamese"
8372,d9984038,
8373,d5956522,
8374,d9604785,Vegetarian Friendly
8375,d10103866,
8376,d10746369,
8377,d7905946,Italian
8378,d2459299,Pub
8379,d10043708,Cafe
8380,d9745669,"Indian,Vegetarian Friendly"
8381,d11756568,
8382,d7983116,Thai
8383,d4225715,
8384,d12800464,
8385,d10788628,"Bar,Mediterranean,Pub"
8386,d997735,"Latin,Ecuadorean,Vegan Options"
8387,d10516764,"Vegetarian Friendly,Vegan Options"
8388,d10836022,
8389,d12898247,
8390,d991378,
8391,d8809313,"Bar,Mediterranean,Spanish"
8392,d10357544,"Turkish,Grill,Middle Eastern"
8393,d12412039,"Mediterranean,European,Spanish"
8394,d7207139,"Japanese,Asian"
8395,d5943793,
8396,d11902653,"European,Greek,Swedish"
8397,d8665437,
8398,d1330259,
8399,d9876864,
8400,d1039344,"Mediterranean,Turkish,Middle Eastern"
8401,d8533299,"French,African"
8402,d10480669,
8403,d13198239,Italian
8404,d11502865,French
8405,d4521003,"Bar,Pub"
8406,d8297228,"Quick Bites,Fast Food"
8407,d12147690,"Italian,Mediterranean,Vegetarian Friendly"
8408,d8604033,
8409,d719655,
8410,d8749016,
8411,d1357533,
8412,d12709464,
8413,d12330060,Cafe
8414,d11793908,
8415,d11868454,"Cafe,Deli"
8416,d13112425,"Middle Eastern,Persian,Vegetarian Friendly"
8417,d997793,Spanish
8418,d8297560,"Quick Bites,Fast Food,Street Food"
8419,d10794397,"Cajun & Creole,Seafood,Diner"
8420,d8759997,"Bar,Pub"
8421,d12188812,
8422,d8518306,
8423,d6167685,
8424,d10288705,
8425,d4771928,
8426,d12049156,"Bar,Pub"
8427,d718052,
8428,d8262987,
8429,d12883828,"Dessert,Italian,Deli"
8430,d12326677,"Fast Food,Vegetarian Friendly"
8431,d10469895,Cafe
8432,d11961973,"French,European"
8433,d10751303,
8434,d5852113,
8435,d8865574,"Bakeries,Cafe,Spanish"
8436,d12252372,Cafe
8437,d7083169,
8438,d12541465,
8439,d4770020,
8440,d5852534,
8441,d5520110,
8442,d12603969,
8443,d4768097,"Italian,Pizza"
8444,d6721857,Italian
8445,d1322101,
8446,d11845298,"Specialty Food Market,Italian"
8447,d3626515,Fast Food
8448,d8091895,
8449,d10063545,Cafe
8450,d11767830,"Italian,Mediterranean,European"
8451,d8701791,"Asian,Vietnamese,Vegetarian Friendly"
8452,d8818074,French
8453,d946775,
8454,d11256355,
8455,d12511852,"American,Bar,Vegetarian Friendly"
8456,d10118258,
8457,d5608983,
8458,d7818365,"Steakhouse,Mediterranean,Spanish"
8459,d10815682,
8460,d11045661,Spanish
8461,d5823914,
8462,d9805921,
8463,d12568633,
8464,d8381924,"Bar,Cafe,Spanish"
8465,d10866278,
8466,d5820207,
8467,d7153919,
8468,d10191990,
8469,d4767722,
8470,d5489054,Spanish
8471,d10148398,Spanish
8472,d6897479,"Turkish,Middle Eastern,Vegetarian Friendly"
8473,d697500,
8474,d8548440,"Bar,Pub"
8475,d12545691,
8476,d8420316,
8477,d5864205,"Mediterranean,Spanish"
8478,d12926423,
8479,d5786792,"European,Portuguese"
8480,d1035465,
8481,d12962920,Spanish
8482,d11894473,
8483,d4768017,
8484,d12880685,"Italian,Pizza,European"
8485,d10779471,
8486,d10392466,"Dutch,European"
8487,d10598454,
8488,d12117396,
8489,d6575613,
8490,d7393399,Spanish
8491,d6695244,
8492,d4834336,"Italian,Pizza,Vegetarian Friendly"
8493,d10277084,
8494,d11706297,
8495,d12937856,"Bar,Cafe"
8496,d4924016,
8497,d11746437,
8498,d8440777,
8499,d9881399,
8500,d5959428,"Austrian,European,Vegetarian Friendly"
8501,d8656712,"German,European,Central European"
8502,d12035803,Pizza
8503,d1331386,French
8504,d8475310,
8505,d8339614,Italian
8506,d7803210,Spanish
8507,d9582565,"German,Austrian,European"
8508,d9749057,"Quick Bites,European"
8509,d9729591,"Chinese,Vegetarian Friendly"
8510,d10831304,"Mediterranean,Spanish"
8511,d12957208,
8512,d8762904,
8513,d5768624,
8514,d5081089,Fast Food
8515,d1175861,
8516,d10644247,
8517,d11924321,
8518,d12500382,"American,Fast Food,Barbecue"
8519,d11705415,
8520,d11894290,
8521,d12344202,French
8522,d8340035,Italian
8523,d5122244,Turkish
8524,d10444168,"Cafe,Fast Food,Deli"
8525,d12124682,Cafe
8526,d12440302,
8527,d8361784,"European,Portuguese"
8528,d8572742,"Fast Food,Spanish"
8529,d4769151,"European,Czech,Central European"
8530,d752009,
8531,d9786777,"Italian,Pizza,Vegetarian Friendly"
8532,d7716644,"German,Spanish"
8533,d10068657,Cafe
8534,d7926844,Healthy
8535,d1856776,Cafe
8536,d5786796,
8537,d12623505,
8538,d4149019,
8539,d8700085,
8540,d11805155,
8541,d6518111,
8542,d5292578,"Mediterranean,Spanish"
8543,d11777712,
8544,d9715643,"Cafe,Fast Food,Mediterranean"
8545,d12219120,Fast Food
8546,d10461603,Pizza
8547,d1408863,"Bar,Pub,Wine Bar"
8548,d3703217,
8549,d9456848,
8550,d8396433,
8551,d11882497,
8552,d12956476,
8553,d8353459,Spanish
8554,d12356571,Sushi
8555,d10154155,Fast Food
8556,d8487228,French
8557,d10373909,Cafe
8558,d12434097,"Italian,Bar,Cafe"
8559,d9881565,Chinese
8560,d11833215,
8561,d12851489,Vegetarian Friendly
8562,d3384693,
8563,d12253935,"Bar,Pub"
8564,d10757830,"Quick Bites,Italian"
8565,d12480574,Cafe
8566,d5122792,
8567,d11538820,Deli
8568,d4611261,
8569,d8338347,Italian
8570,d7821249,
8571,d8875564,Cafe
8572,d5093827,Cafe
8573,d8581460,Fast Food
8574,d8697537,
8575,d8113171,
8576,d6109104,"Italian,Pizza"
8577,d8536580,"Italian,Vegetarian Friendly"
8578,d7755619,
8579,d5518852,Fast Food
8580,d12645274,Cafe
8581,d7046257,
8582,d8811412,
8583,d6432239,Italian
8584,d8856384,
8585,d5813931,Italian
8586,d8619453,Pizza
8587,d10793201,
8588,d13149876,French
8589,d5859968,Spanish
8590,d7123740,"Bar,European,Pub"
8591,d1332475,"Japanese,Sushi,Asian"
8592,d10767916,
8593,d10058217,Middle Eastern
8594,d11661577,"French,Israeli"
8595,d8339154,"Italian,Pizza"
8596,d12347855,
8597,d11701818,Fast Food
8598,d10516740,"French,Cafe,European"
8599,d8339603,Italian
8600,d10106577,"French,Belgian,European"
8601,d6787102,
8602,d10818704,Mexican
8603,d8339847,
8604,d12213564,"American,Diner,Vegetarian Friendly"
8605,d10425589,International
8606,d7260258,
8607,d13322757,"Italian,Pizza,Vegetarian Friendly"
8608,d11916506,
8609,d10700783,Cafe
8610,d10747371,"Quick Bites,American"
8611,d12661757,"Chinese,Asian"
8612,d1990533,
8613,d12431440,Healthy
8614,d12207885,
8615,d9796584,Cafe
8616,d5824670,Italian
8617,d8431271,"Bakeries,Cafe"
8618,d2615518,
8619,d4166865,"Bar,Pub"
8620,d5609024,
8621,d10147300,"German,Cafe"
8622,d12621186,
8623,d4913048,"American,Fast Food,Deli"
8624,d10678801,
8625,d5848674,Italian
8626,d12540900,
8627,d11947395,"Hawaiian,Vegetarian Friendly"
8628,d4794288,Italian
8629,d5505822,"Italian,European,Vegetarian Friendly"
8630,d10180789,
8631,d8809299,Quick Bites
8632,d13100124,
8633,d10736304,
8634,d7014733,French
8635,d5796680,
8636,d10090769,"Italian,Mediterranean"
8637,d10041901,"French,Belgian,Swiss"
8638,d7098595,Turkish
8639,d1023317,"Dessert,Cafe"
8640,d5530895,
8641,d7897570,
8642,d8420131,
8643,d10080643,"European,Portuguese"
8644,d8553219,"Cafe,Spanish"
8645,d8642135,Dessert
8646,d12878806,
8647,d878230,
8648,d12802845,Cafe
8649,d8320674,Middle Eastern
8650,d11795905,Cafe
8651,d12592468,"Italian,Pizza,Vegetarian Friendly"
8652,d7220710,
8653,d11749954,
8654,d6414869,
8655,d12388725,"Peruvian,Latin,Spanish"
8656,d5531945,
8657,d8626032,
8658,d11888649,Spanish
8659,d5795107,"Mediterranean,Spanish"
8660,d9770859,"Cafe,British,Healthy"
8661,d10736328,
8662,d4767482,
8663,d11677900,"Chinese,Asian,Vegetarian Friendly"
8664,d11855407,
8665,d13201924,
8666,d7710843,
8667,d11836135,
8668,d1336582,
8669,d5580909,"Cafe,Vegetarian Friendly"
8670,d7706932,
8671,d10788494,
8672,d10884217,"Asian,Thai,Vegetarian Friendly"
8673,d11912912,
8674,d12251504,"Italian,Pizza"
8675,d5823580,
8676,d10674382,
8677,d8788050,"Italian,Pizza"
8678,d9569831,
8679,d8297494,"Quick Bites,American,Fast Food"
8680,d8471643,"Chinese,Street Food,Soups"
8681,d8129905,"Italian,Bar,Cafe"
8682,d12241314,"European,Portuguese"
8683,d5936380,"European,Swedish"
8684,d5768430,
8685,d6654422,Spanish
8686,d11892814,"Quick Bites,Bar,Pub"
8687,d10464945,
8688,d10678196,"German,European,Central European"
8689,d6458681,
8690,d5824017,
8691,d13009015,"Bar,Pub"
8692,d8338500,Italian
8693,d8094624,
8694,d7247241,"Cafe,Vegetarian Friendly"
8695,d782392,
8696,d12143376,"American,Vegetarian Friendly"
8697,d11837208,
8698,d9752384,"Latin,Spanish,Venezuelan"
8699,d11667021,"Belgian,European"
8700,d12356983,
8701,d8695085,American
8702,d13323427,International
8703,d1909686,Italian
8704,d13195827,
8705,d5220335,
8706,d12363410,
8707,d5489102,
8708,d1341006,
8709,d8610876,
8710,d5799857,French
8711,d12347302,
8712,d12460100,Healthy
8713,d12595084,"Bar,Spanish,Pub"
8714,d1038922,
8715,d8381516,
8716,d10862894,
8717,d11914393,Spanish
8718,d1342365,
8719,d13198025,Vegetarian Friendly
8720,d10615056,Italian
8721,d9695209,
8722,d1059321,Bar
8723,d6482539,
8724,d12174363,
8725,d8800060,Turkish
8726,d8008221,"German,Cafe,European"
8727,d2153188,"Italian,Pizza"
8728,d5877973,
8729,d4149712,
8730,d5122262,Cafe
8731,d12357191,"Cafe,Vegetarian Friendly"
8732,d12369037,"Bar,Pub"
8733,d8828412,
8734,d5775854,Spanish
8735,d8417935,"Cafe,Vegetarian Friendly"
8736,d8438426,"Pizza,Mediterranean,Spanish"
8737,d5122281,Chinese
8738,d5575295,
8739,d5814177,Pizza
8740,d8829834,
8741,d8727668,"Mediterranean,European,Spanish"
8742,d10501129,"Quick Bites,American,Fast Food"
8743,d2228677,
8744,d7886703,"Italian,European,Vegetarian Friendly"
8745,d12950787,Pizza
8746,d12523744,Vegetarian Friendly
8747,d7276831,
8748,d3498687,German
8749,d10451897,
8750,d5852162,
8751,d8462386,
8752,d11749781,
8753,d6591815,French
8754,d9785222,"Japanese,Sushi,Asian"
8755,d12851602,Spanish
8756,d8527701,
8757,d7950862,"Specialty Food Market,Spanish"
8758,d5873310,
8759,d7060103,
8760,d12335576,"Quick Bites,Fast Food"
8761,d10080181,"European,Portuguese,Vegetarian Friendly"
8762,d5959694,"Italian,Vegetarian Friendly"
8763,d6884319,"Mediterranean,European,Vegetarian Friendly"
8764,d991599,Spanish
8765,d9791247,Korean
8766,d12149470,Vegetarian Friendly
8767,d743836,
8768,d8411260,"Bar,Cafe,European"
8769,d7236796,Cafe
8770,d5799885,French
8771,d2179519,French
8772,d12164815,"Cafe,British,Vegetarian Friendly"
8773,d1207089,
8774,d1035056,
8775,d5953218,
8776,d5889182,Spanish
8777,d12571184,Indian
8778,d12910515,"Cafe,Spanish"
8779,d10878602,"European,Czech"
8780,d5512170,"Quick Bites,Fast Food"
8781,d7304064,
8782,d5487017,
8783,d7372183,French
8784,d8359606,
8785,d12871676,"Moroccan,Mediterranean"
8786,d7813913,French
8787,d9810491,
8788,d991756,"Mediterranean,Spanish"
8789,d8339591,"Italian,Pizza"
8790,d8472491,
8791,d3856305,French
8792,d12254421,European
8793,d12624396,"Italian,Pizza,Contemporary,Pub"
8794,d7724095,
8795,d743851,
8796,d5825951,"Italian,Pizza,Vegetarian Friendly"
8797,d11626532,"Fast Food,Turkish,Arabic"
8798,d8795806,"Italian,Pizza"
8799,d8411400,
8800,d12964005,
8801,d10079566,"Indian,Vegetarian Friendly,Vegan Options"
8802,d12130311,Cafe
8803,d5243332,"Italian,Cafe"
8804,d13495398,
8805,d12571620,"Chinese,Japanese,Barbecue"
8806,d2143293,
8807,d8002670,Cafe
8808,d10044687,"Italian,Cafe"
8809,d5984631,
8810,d12590393,
8811,d8791280,
8812,d4913147,"Quick Bites,Fast Food"
8813,d11894623,
8814,d4923404,Fast Food
8815,d13290215,
8816,d5243341,
8817,d5826307,
8818,d1341391,"German,Cafe,European"
8819,d10699784,Italian
8820,d7144618,
8821,d12435032,
8822,d8713169,
8823,d10353712,Cafe
8824,d2615344,
8825,d7133679,"European,Middle Eastern,Persian"
8826,d7608418,Cafe
8827,d12242862,"French,Vegetarian Friendly"
8828,d10071725,"Bakeries,Austrian,Cafe"
8829,d11853934,"French,Gastropub"
8830,d10317515,
8831,d12676099,"Quick Bites,Fast Food,Middle Eastern"
8832,d7098139,"French,Bar,European"
8833,d953107,
8834,d4769892,
8835,d12160482,
8836,d10911068,
8837,d12225754,
8838,d7345322,
8839,d8037572,"Indian,Vegan Options"
8840,d1119734,"French,European"
8841,d7133278,
8842,d5513932,"European,Croatian,Vegetarian Friendly"
8843,d12181545,
8844,d10785685,
8845,d8765902,
8846,d6816766,"Cafe,British"
8847,d1037118,
8848,d8372888,Cafe
8849,d10467063,
8850,d10050766,"Dessert,Cafe"
8851,d9558608,"Chinese,Asian,Cantonese"
8852,d7649061,
8853,d5866647,
8854,d8339609,"Italian,Pizza,Vegetarian Friendly"
8855,d10607499,"Cafe,Vegetarian Friendly"
8856,d2447021,"Cafe,Vegetarian Friendly"
8857,d8499643,
8858,d8651305,Fast Food
8859,d5956607,
8860,d5617536,
8861,d12248319,"Bar,Pub"
8862,d7086406,
8863,d8835639,
8864,d12480153,Cafe
8865,d10623662,"Dessert,French"
8866,d10162385,
8867,d7230148,"Mediterranean,Spanish"
8868,d8610211,Cafe
8869,d7355653,European
8870,d8445055,"Indian,Vegetarian Friendly"
8871,d2136687,
8872,d12374539,French
8873,d11856956,
8874,d6557919,"Mediterranean,Spanish"
8875,d5981365,
8876,d13234727,
8877,d11718827,"Chinese,Japanese,Seafood"
8878,d1013065,Pub
8879,d10347526,
8880,d1942771,"French,German,Mediterranean"
8881,d5814976,
8882,d12474784,
8883,d5444918,Spanish
8884,d8796047,"Pizza,Fast Food"
8885,d9809710,
8886,d7607493,European
8887,d9835896,
8888,d12148162,"French,Wine Bar"
8889,d12317826,
8890,d10039347,French
8891,d12571441,"Asian,Vietnamese"
8892,d13198159,
8893,d7291598,"Chinese,Asian,Vegetarian Friendly"
8894,d9590753,
8895,d5957383,
8896,d7123344,Pizza
8897,d10063815,"Mediterranean,Spanish,Gluten Free Options"
8898,d5433420,
8899,d12477034,
8900,d13001795,Cafe
8901,d10661927,
8902,d5778631,
8903,d5439604,
8904,d5798320,Turkish
8905,d2617116,
8906,d12158027,
8907,d11659115,"Asian,Fusion,Vietnamese"
8908,d8492834,
8909,d8479737,"Quick Bites,Fast Food,Vegetarian Friendly"
8910,d11686762,"Steakhouse,European"
8911,d1038899,"German,European,Diner"
8912,d4913256,
8913,d695983,
8914,d4465567,Spanish
8915,d1039353,Vegetarian Friendly
8916,d5521142,
8917,d11957861,"Bar,Fast Food,Vegetarian Friendly"
8918,d5518627,"European,Central European,Vegetarian Friendly"
8919,d5956559,Vegetarian Friendly
8920,d10468744,
8921,d8871051,"Italian,Cafe"
8922,d5804359,"French,European"
8923,d11749968,
8924,d10686596,
8925,d12284452,
8926,d11964498,Seafood
8927,d2153237,Chinese
8928,d9681937,
8929,d6715817,
8930,d11929313,
8931,d7384393,"Japanese,Sushi,Asian"
8932,d7359874,
8933,d7965646,
8934,d11426355,
8935,d10284159,"Bar,Pub"
8936,d9726352,
8937,d11876499,
8938,d814224,
8939,d7987877,Indian
8940,d11713919,"Italian,Vegetarian Friendly"
8941,d12403442,"Dessert,Deli,Vegetarian Friendly"
8942,d1039070,Vegetarian Friendly
8943,d5583362,
8944,d12246819,Cafe
8945,d5433577,American
8946,d10131145,Pizza
8947,d7695602,
8948,d12822577,
8949,d1420098,
8950,d12661577,French
8951,d12154776,
8952,d12610659,
8953,d9998177,"Italian,Pizza,Vegetarian Friendly"
8954,d4662491,
8955,d9166693,European
8956,d1332182,
8957,d12607723,
8958,d8384787,"Cafe,Vegetarian Friendly,Vegan Options"
8959,d1496260,
8960,d12657759,"Dessert,French"
8961,d6420040,
8962,d5929077,
8963,d5122164,"Indian,Vegetarian Friendly"
8964,d10467506,"Dessert,Cafe"
